DATE=19991015, TIME=09:30:00, NPAN=751, NPMT=9522, NOWL=91, NLG=49, NBUT=22, NECK=4
H100 10  7 T10  0  130.503  -85.399  0  0  0  0
EBOH PHHU JBYL KMSA QH08  0x07  569.051 -153.852  600.112
EBOI PHHL JBYM KMSB QH09  0x07  562.900 -229.486  581.478
EBOJ PHLV JBYN KMSB QH10  0x07  572.034 -201.399  581.465
EBOK PGZY JHUT KMIC RG24  0x07  581.149 -173.312  581.483
EBOL PHBV JFME KMID RG25  0x07  590.283 -145.225  581.470
EBOM PHGV JFMF KMID RG26  0x07  575.012 -248.929  562.835
EBON PHHW JFMG KMID RG27  0x07  584.132 -220.859  562.835
EBOO PHGC JFMH KMID RG28  0x07  593.261 -192.755  562.840
EBOP PHQG JFMI KMID RG29  0x07  602.381 -164.685  562.840
EBOQ PDFA JFMJ KMID RG30  0x07  611.515 -136.598  562.827
H181 10  3 T10  0   51.310  -18.000  0  0  0  0
EBOR PHSB JHUM KMIC RG17  0x07  656.880 -213.437  480.794
EBOS PHUD JHUN KMIC RG18  0x07  646.379 -194.492  500.850
EBOT PHSR JHUO KMIC RG19  0x07  637.246 -222.580  500.863
EBOU PHWL JHUP KMIC RG20  0x07  635.844 -175.558  520.907
EBOV PHSP JHUQ KMIC RG21  0x07  626.710 -203.645  520.920
EBOW PHRX JHUR KMIC RG22  0x07  617.590 -231.715  520.920
EBOX PHQO JHUS KMIC RG23  0x07  625.324 -156.614  540.995
EBOY PHVD JANL KLNA PK06  0x07  616.209 -184.701  540.976
EBOZ PHVX JANM KLNA PK07  0x07  607.075 -212.788  540.989
EBPA PHQW JANN KLNA PK08  0x07  597.955 -240.858  540.989
H182 14  3 T14  0   51.305   -2.837  0  0  0  0
EBPB PLLI JBYZ KMSD QH30  0x07  689.803  -27.073  482.524
EBPC PLCT JBZA KMSD QH31  0x07  684.877  -55.837  487.068
EBPD PKTT JBZB KMSD QH32  0x07  676.679   -6.952  499.684
EBPE PLSL JCFG KGBA QI01  0x07  671.747  -35.692  504.229
EBPF PKUS JCFH KGBA QI02  0x07  666.821  -64.457  508.773
EBPG PLTB JCFI KGBA QI03  0x07  663.574   13.171  516.859
EBPH PLUX JCFJ KGBA QI04  0x07  658.643  -15.569  521.404
EBPI PKZB JCFK KGBA QI05  0x07  653.697  -44.336  525.932
EBPJ PKMN JCFL KGBA QI06  0x07  648.751  -73.081  530.498
EBPK PKYK JCFM KGBA QI07  0x07  650.465   33.318  534.035
EBPL PKVW JCFN KGBA QI08  0x07  645.519    4.551  538.564
EBPM PKRE JBOY KGBB QI09  0x07  640.578  -24.218  543.127
EBPN PKPL JBOZ KGBB QI10  0x07  635.627  -52.960  547.658
EBPO PEPS JBPA KGBB QI11  0x07  630.700  -81.725  552.201
H183 14  3 T14  0   44.163    6.763 12 13  0  0
EBPP PLQX JAWQ KFOB CH13  0x07  560.095  115.926  618.270
EBPQ PJFV JAWR KFOB CH14  0x07  579.951  124.142  598.028
EBPR PLZC JAWS KFOB CH15  0x07  556.540   87.339  624.730
EBPS PLRE JAWT KFOB CH16  0x07  576.396   95.555  604.487
EBPT PLAE JBJC KFOC CH17  0x07  596.257  103.746  584.243
EBPU PKVO JBJD KFOC CH18  0x07  552.985   58.753  631.190
EBPV PKNV JBJE KFOC CH19  0x07  572.846   66.943  610.945
EBPW PKXD JBJF KFOC CH20  0x07  592.702   75.159  590.703
EBPX PKMA JBJG KFOC CH21  0x07  612.583   83.352  570.474
EBPY PLBD JBJH KFOC CH22  0x07  549.415   30.161  637.669
EBPZ PLOJ JBJI KFOC CH23  0x07  569.291   38.357  617.405
EBQA ---- ---- ---- ----  0x10  589.172   46.550  597.177
EBQB ---- ---- ---- ----  0x10  609.028   54.766  576.934
EBQC PGHC JBJJ KFOC CH24  0x07  628.924   62.964  556.685
H184 14  3 T14  0   41.875   -7.583 11 12  0  0
EBQD PLXQ JHTK KMMB RH13  0x07  542.038 -112.562  634.757
EBQE PKSM JHTL KMMB RH14  0x07  527.276  -92.226  650.276
EBQF PLFH JHTM KMMB RH15  0x07  563.283 -104.263  616.006
EBQG PLIM JHTN KMMB RH16  0x07  548.521  -83.927  631.525
EBQH PLCV JFXG KMMC RH17  0x07  533.749  -63.620  647.062
EBQI PLTO JFXH KMMC RH18  0x07  584.548  -95.961  597.271
EBQJ PLKG JFXI KMMC RH19  0x07  569.785  -75.625  612.790
EBQK PKUN JFXJ KMMC RH20  0x07  555.013  -55.318  628.327
EBQL PLOD JFXK KMMC RH21  0x07  540.251  -34.982  643.845
EBQM PLQO JFXL KMMC RH22  0x07  605.807  -87.634  578.537
EBQN ---- ---- ---- ----  0x10  591.050  -67.323  594.054
EBQO ---- ---- ---- ----  0x10  576.273  -46.991  609.593
EBQP PLRH JFXM KMMC RH23  0x07  561.516  -26.680  625.110
EBQQ PLCK JFXN KMMC RH24  0x07  546.754   -6.344  640.628
H185 10  3 T10  0   45.718   -1.066  9 10  0  0
EBQR PGAR JFLN KMMD RH32  0x07  628.547   29.779  558.795
EBQS PGEF JHUE KISA RI01  0x07  608.826   21.403  579.101
EBQT PGIH JHUF KISA RI02  0x07  623.588    1.067  563.583
EBQU PGAM JHUG KISA RI03  0x07  589.089   13.000  599.390
EBQV PGKF JHUH KISA RI04  0x07  603.851   -7.336  583.871
EBQW PKYV JHUI KISA RI05  0x07  618.608  -27.647  568.354
EBQX PGEP JHUJ KISA RI06  0x07  569.357    4.595  619.714
EBQY PGJG JIFJ KCLB PL12  0x07  584.129  -15.712  604.177
EBQZ ---- ---- ---- ----  0x10  598.891  -36.048  588.659
EBRA ---- ---- ---- ----  0x10  613.648  -56.359  573.142
H186 14  2 T14  0   36.965   11.032  0  0  0  0
EBRB PBGV JDFK KAID BI25  0x07  512.265  146.121  652.400
EBRC PBFC JDFL KAID BI26  0x07  530.638  125.498  641.938
EBRD PBIB JDFM KAID BI27  0x07  489.727  138.355  669.815
EBRE PFYJ JDFN KAID BI28  0x07  508.079  117.741  659.363
EBRF PBLA JDFO KAID BI29  0x07  526.453   97.119  648.901
EBRG PBLU JDFP KAID BI30  0x07  467.203  130.594  687.252
EBRH PFOU JDFQ KAID BI31  0x07  485.554  109.981  676.800
EBRI PFOA JDFR KAID BI32  0x07  503.915   89.353  666.316
EBRJ PFQA JCZG KCNA BJ01  0x07  522.262   68.716  655.872
EBRK PBIJ JCZH KCNA BJ02  0x07  444.656  122.843  704.698
EBRL PANO JCZI KCNA BJ03  0x07  463.017  102.215  694.215
EBRM PFVF JCZJ KCNA BJ04  0x07  481.385   81.569  683.761
EBRN PAEI JCZK KCNA BJ05  0x07  499.725   60.950  673.287
EBRO PAVZ JCZL KCNA BJ06  0x07  518.098   40.327  662.825
H187 14  2 T14  0   26.976    8.746  0  0  0  0
EBRP PFTL JCDH KDLC DJ22  0x07  328.724   59.908  773.145
EBRQ PFQH JCDI KDLC DJ23  0x07  334.508   88.379  767.909
EBRR PFYM JCDJ KDLC DJ24  0x07  348.008   39.146  764.859
EBRS PFRC JCCM KDLD DJ25  0x07  353.792   67.617  759.623
EBRT PFVX JCCN KDLD DJ26  0x07  359.597   96.080  754.377
EBRU PFQQ JCCO KDLD DJ27  0x07  367.292   18.383  756.573
EBRV PFTE JCCP KDLD DJ28  0x07  373.097   46.847  751.327
EBRW PFTS JCCQ KDLD DJ29  0x07  378.881   75.318  746.091
EBRX PFUA JCCR KDLD DJ30  0x07  384.698  103.787  740.866
EBRY PFPT JCCS KDLD DJ31  0x07  386.570   -2.402  748.295
EBRZ PFUF JCCT KDLD DJ32  0x07  392.381   26.085  743.041
EBSA PFYE JCCE KGRA DK01  0x07  398.198   54.553  737.816
EBSB PFSQ JCCF KGRA DK02  0x07  403.982   83.025  732.580
EBSC PFVK JCCG KGRA DK03  0x07  409.805  111.516  727.347
H188 14  2 T14  0   33.983   -5.531  0  0  0  0
EBSD PDQT JALX KLND PK30  0x07  487.408  -79.280  682.305
EBSE PDRR JALY KLND PK31  0x07  463.509  -87.030  697.832
EBSF PDSE JALZ KLND PK32  0x07  494.155  -50.741  678.866
EBSG PIOZ JBXW KCLA PL01  0x07  470.256  -58.491  694.393
EBSH PDQM JBXX KCLA PL02  0x07  446.374  -66.273  709.918
EBSI PDPA JBXY KCLA PL03  0x07  500.915  -22.198  675.448
EBSJ PDOS JBXZ KCLA PL04  0x07  477.016  -29.947  690.974
EBSK PGZE JBYA KCLA PL05  0x07  453.133  -37.729  706.500
EBSL PCYU JBYB KCLA PL06  0x07  429.234  -45.478  722.026
EBSM PDHE JBYC KCLA PL07  0x07  507.652    6.355  672.040
EBSN PDGB JBYD KCLA PL08  0x07  483.775   -1.403  687.556
EBSO PDFD JIFG KCLB PL09  0x07  459.871   -9.176  703.091
EBSP PDDL JIFH KCLB PL10  0x07  435.993  -16.935  718.608
EBSQ PDHD JIFI KCLB PL11  0x07  412.094  -24.684  734.135
H189 10  2 T10  7   32.397    4.904  0  0  0  0
EBSR PGLX JCZM KCNA BJ07  0x07  434.329   92.889  714.801
EBSS PGHQ JCZN KCNA BJ08  0x07  428.758   64.383  720.074
EBST PGVN JCNG KCNB BJ09  0x07  452.657   72.132  704.547
EBSU PHTY JCNH KCNB BJ10  0x07  423.197   35.863  725.315
EBSV PHNI JCNI KCNB BJ11  0x07  447.096   43.613  709.788
EBSW PHTX JCNJ KCNB BJ12  0x07  470.973   51.371  694.272
EBSX PJAY JCNK KCNB BJ13  0x07  417.642    7.325  730.586
EBSY PGUI JCCH KGRA DK04  0x07  441.525   15.107  715.061
EBSZ PHUS JCCI KGRA DK05  0x07  465.424   22.856  699.534
EBTA PHXW JCCJ KGRA DK06  0x07  489.302   30.615  684.017
H190 10  9 T10  0  165.550  -32.147  0  0  0  0
EBTB PKDF JLZU KFDC QO19  0x07  226.407 -107.923 -803.313
EBTC PKBQ JLZV KFDC QO20  0x07  202.964 -125.669 -805.917
EBTD PJYD JLZW KFDC QO21  0x07  200.126  -96.657 -810.621
EBTE PKFS JLZX KFDC QO22  0x07  179.494 -143.403 -808.501
EBTF PKBN JLZY KFDC QO23  0x07  176.656 -114.391 -813.205
EBTG PJLI JLZZ KFDC QO24  0x07  173.818  -85.379 -817.909
EBTH PKEW JLZC KFDD QO25  0x07  156.051 -161.149 -811.106
EBTI PJUK JLZD KFDD QO26  0x07  153.213 -132.137 -815.810
EBTJ PKCT JLZE KFDD QO27  0x07  150.375 -103.125 -820.513
EBTK PJIS JLZF KFDD QO28  0x07  147.501  -74.124 -825.194
H191 10  9 T10  0  165.550  -75.853  0  0  0  0
EBTL POOW JKZE KKXA OP07  0x07   32.686 -248.685 -803.309
EBTM POPF JKZF KKXA OP08  0x07   30.083 -220.194 -810.622
EBTN POQF JKOM KKXB OP09  0x07   56.799 -231.858 -805.918
EBTO POHG JKON KKXB OP10  0x07   27.500 -191.705 -817.905
EBTP PLVZ JKOO KKXB OP11  0x07   54.216 -203.370 -813.201
EBTQ POKL JKOP KKXB OP12  0x07   80.932 -215.034 -808.497
EBTR POPN JKOQ KKXB OP13  0x07   24.894 -163.209 -825.193
EBTS POXO JKOR KKXB OP14  0x07   51.613 -174.878 -820.513
EBTT POJW JKOS KKXB OP15  0x07   78.329 -186.543 -815.810
EBTU PNNF JKOT KKXB OP16  0x07  105.045 -198.207 -811.106
H192 21  9 T21  0  171.274  -54.000  0  0  0  0
EBTV PKKB JLWC KAJA QM03  0x07   65.506  -39.905 -839.261
EBTW PKGV JLWD KAJA QM04  0x07   41.620  -57.277 -839.257
EBTX PKFO JLWE KAJA QM05  0x07   17.719  -74.617 -839.262
EBTY PKGE JLWF KAJA QM06  0x07   92.281  -51.667 -835.261
EBTZ PKZS JLWG KAJA QM07  0x07   68.403  -69.015 -835.261
EBUA PLCU JLWH KAJA QM08  0x07   44.518  -86.386 -835.258
EBUB PLKL JNGY KAJB QM09  0x07   20.616 -103.727 -835.263
EBUC PODN JNGZ KAJB QM10  0x07  119.088  -63.412 -831.260
EBUD PODY JNHA KAJB QM11  0x07   95.179  -80.777 -831.261
EBUE PNMS JNHB KAJB QM12  0x07   71.301  -98.124 -831.262
EBUF POFJ JNHC KAJB QM13  0x07   47.415 -115.496 -831.258
EBUG PNON JNHD KAJB QM14  0x07   23.514 -132.836 -831.263
EBUH PNXF JNHE KAJB QM15  0x07  121.986  -92.522 -827.261
EBUI PLLV JNHF KAJB QM16  0x07   98.100 -109.894 -827.257
EBUJ PLMY JLWY KAJC QM17  0x07   74.199 -127.234 -827.262
EBUK POKM JLWZ KAJC QM18  0x07   50.313 -144.606 -827.258
EBUL POOD JLXA KAJC QM19  0x07  124.884 -121.632 -823.261
EBUM PNYJ JLXB KAJC QM20  0x07  100.998 -139.003 -823.257
EBUN POCU JLXC KAJC QM21  0x07   77.096 -156.344 -823.262
EBUO PNYC JLXD KAJC QM22  0x07  127.781 -150.741 -819.261
EBUP POVU JLXE KAJC QM23  0x07  103.895 -168.113 -819.258
H193 14  8 T14  0  158.751  -68.000  0  0  0  0
EBUQ PLKJ JLBZ KLLD PN32  0x07   61.160 -271.075 -795.091
EBUR PKQV JLCQ KLAA PO01  0x07   62.815 -298.776 -784.982
EBUS PKIR JLCR KLAA PO02  0x07   85.588 -254.627 -797.162
EBUT PKFG JLCS KLAA PO03  0x07   87.251 -282.305 -787.056
EBUU PNVM JLCT KLAA PO04  0x07   88.906 -310.007 -776.947
EBUV POJI JLCU KLAA PO05  0x07  110.019 -238.185 -799.257
EBUW PLDU JLCV KLAA PO06  0x07  111.682 -265.862 -789.151
EBUX PNXE JLCW KLAA PO07  0x07  113.334 -293.559 -779.018
EBUY PLPP JLCX KLAA PO08  0x07  115.021 -321.245 -768.908
EBUZ PKMF JLCI KLAB PO09  0x07  134.458 -221.718 -801.356
EBVA POAH JLCJ KLAB PO10  0x07  136.110 -249.415 -791.222
EBVB PLPL JLCK KLAB PO11  0x07  137.789 -277.124 -781.108
EBVC PNSA JLCL KLAB PO12  0x07  139.449 -304.797 -770.978
EBVD PLIT JLCM KLAB PO13  0x07  141.104 -332.499 -760.869
H194 14  8 T14  0  158.751  -40.000  0  0  0  0
EBVE PGXI JNHH KFDA QO02  0x07  264.717 -152.072 -784.985
EBVF PJFC JNHI KFDA QO03  0x07  238.904 -141.921 -795.094
EBVG PGUJ JNHJ KFDA QO04  0x07  267.345 -180.357 -776.949
EBVH PNZF JNHK KFDA QO05  0x07  241.533 -170.206 -787.058
EBVI POEW JNHL KFDA QO06  0x07  215.712 -160.079 -797.163
EBVJ PIXK JNHM KFDA QO07  0x07  269.974 -208.643 -768.912
EBVK POIW JNHN KFDA QO08  0x07  244.153 -198.516 -779.018
EBVL PNTH JMAQ KFDB QO09  0x07  218.341 -188.365 -789.127
EBVM PPMZ JMAR KFDB QO10  0x07  192.524 -178.243 -799.257
EBVN PJXH JMAS KFDB QO11  0x07  272.627 -236.936 -760.871
EBVO PPKW JMAT KFDB QO12  0x07  246.782 -226.802 -770.981
EBVP PJMA JMAU KFDB QO13  0x07  220.965 -216.679 -781.111
EBVQ PJWE JMAV KFDB QO14  0x07  195.152 -206.528 -791.220
EBVR PJVW JMAW KFDB QO15  0x07  169.312 -196.399 -801.355
H195 14  8 T14  3  150.633  -54.000  0  0  0  0
EBVS PPLR JKQS KBGB QL11  0x07  250.652 -370.123 -713.845
EBVT POEC JKQT KBGB QL12  0x07  274.537 -352.751 -713.849
EBVU PJIV JKQU KBGB QL13  0x07  225.427 -360.530 -725.825
EBVV POFY JKQV KBGB QL14  0x07  249.313 -343.159 -725.829
EBVW PPNV JKQW KBGB QL15  0x07  273.214 -325.818 -725.824
EBVX POGS JKQX KBGB QL16  0x07  200.206 -350.943 -737.830
EBVY PPML JLSA KBGC QL17  0x07  224.092 -333.571 -737.834
EBVZ POEX JLSB KBGC QL18  0x07  247.993 -316.231 -737.829
EBWA PNYE JLSC KBGC QL19  0x07  271.879 -298.859 -737.832
EBWB POFP JLSD KBGC QL20  0x07  174.993 -341.331 -749.839
EBWC POCL JLSE KBGC QL21  0x07  198.871 -323.984 -749.839
EBWD POIH JLSF KBGC QL22  0x07  222.780 -306.619 -749.837
EBWE PNNY JLSG KBGC QL23  0x07  246.658 -289.272 -749.837
EBWF PPLC JLSH KBGC QL24  0x07  270.544 -271.900 -749.841
H196 10  8 T10  0  156.555  -54.000  0  0  0  0
EBWG POQH JLLO KBGD QL25  0x07  165.904 -228.354 -792.806
EBWH POUA JLLP KBGD QL26  0x07  191.677 -238.696 -782.796
EBWI POVS JLLQ KBGD QL27  0x07  167.792 -256.067 -782.792
EBWJ POUO JLLR KBGD QL28  0x07  217.439 -249.056 -772.757
EBWK POWM JLLS KBGD QL29  0x07  193.553 -266.428 -772.754
EBWL POLP JLLT KBGD QL30  0x07  169.676 -283.776 -772.754
EBWM POUF JLLU KBGD QL31  0x07  243.228 -259.430 -762.739
EBWN POVP JLLV KBGD QL32  0x07  219.327 -276.770 -762.744
EBWO POMX JLWA KAJA QM01  0x07  195.441 -294.142 -762.740
EBWP POWI JLWB KAJA QM02  0x07  171.564 -311.489 -762.740
H197 14  8 T14  0  153.024  -27.254  0  0  0  0
EBWQ PLYG JLTF KMPA RM08  0x07  322.570 -125.134 -767.907
EBWR PKVE JLPG KMPB RM09  0x07  301.133 -144.761 -773.158
EBWS PLIN JLPH KMPB RM10  0x07  347.391 -133.642 -754.378
EBWT PLHW JLPI KMPB RM11  0x07  325.975 -153.260 -759.617
EBWU PKRM JLPJ KMPB RM12  0x07  304.539 -172.887 -764.868
EBWV PKGI JLPK KMPB RM13  0x07  372.225 -142.153 -740.870
EBWW PLGE JLPL KMPB RM14  0x07  350.810 -161.771 -746.109
EBWX PLLD JLPM KMPB RM15  0x07  329.360 -181.395 -751.338
EBWY PLPW JLPN KMPB RM16  0x07  307.950 -201.037 -756.570
EBWZ PLNN JLOQ KMPC RM17  0x07  397.080 -150.655 -727.350
EBXA PKUB JLOR KMPC RM18  0x07  375.631 -170.279 -732.579
EBXB PLUW JLOS KMPC RM19  0x07  354.200 -189.929 -737.823
EBXC PKCW JLOT KMPC RM20  0x07  332.772 -209.545 -743.040
EBXD PKRA JLOU KMPC RM21  0x07  311.335 -229.172 -748.291
H198 14  8 T14  0  143.035  -24.968  0  0  0  0
EBXE PKLY JLOV KMPC RM22  0x07  503.046 -210.352 -641.947
EBXF PNRX JLOW KMPC RM23  0x07  500.326 -182.875 -652.395
EBXG PKLT JLOX KMPC RM24  0x07  482.983 -230.860 -648.907
EBXH PKZL JLOY KMPD RM25  0x07  480.263 -203.384 -659.355
EBXI PNWZ JLOZ KMPD RM26  0x07  477.521 -175.916 -669.814
EBXJ PODP JLPA KMPD RM27  0x07  462.920 -251.369 -655.866
EBXK PKNX JLPB KMPD RM28  0x07  460.178 -223.901 -666.326
EBXL PNZA JLPC KMPD RM29  0x07  457.458 -196.425 -676.774
EBXM POKY JLPD KMPD RM30  0x07  454.730 -168.960 -687.254
EBXN PKYU JLPE KMPD RM31  0x07  442.863 -271.901 -662.819
EBXO PONY JLPF KMPD RM32  0x07  440.115 -244.410 -673.285
EBXP PKZU JLMM KMRA RN01  0x07  437.387 -216.945 -683.766
EBXQ PNYO JLMN KMRA RN02  0x07  434.666 -189.469 -694.214
EBXR PNTB JLMO KMRA RN03  0x07  431.932 -161.981 -704.702
H199 14  8 T14  0  146.017  -41.531  0  0  0  0
EBXS PJAM JLKT KDDC QN20  0x07  323.820 -342.864 -697.837
EBXT PKCF JLKU KDDC QN21  0x07  347.719 -350.614 -682.309
EBXU PLDG JLKV KDDC QN22  0x07  322.157 -315.977 -709.926
EBXV PKGZ JLKW KDDC QN23  0x07  346.055 -323.727 -694.398
EBXW PKBY JLKX KDDC QN24  0x07  369.939 -331.509 -678.874
EBXX PKLX JLME KDDD QN25  0x07  320.507 -289.094 -722.037
EBXY PLGA JLMF KDDD QN26  0x07  344.405 -296.843 -706.509
EBXZ PKKJ JLMG KDDD QN27  0x07  368.289 -304.625 -690.985
EBYA PLFP JLMH KDDD QN28  0x07  392.187 -312.374 -675.457
EBYB PKEQ JLMI KDDD QN29  0x07  318.877 -262.201 -734.136
EBYC PKJB JLMJ KDDD QN30  0x07  342.755 -269.959 -718.619
EBYD PNNV JLMK KDDD QN31  0x07  366.659 -277.732 -703.084
EBYE PNWI JLML KDDD QN32  0x07  390.537 -285.491 -687.567
EBYF PLKE JNHG KFDA QO01  0x07  414.435 -293.240 -672.039
H200 10  8 T10  0  147.603  -31.096  0  0  0  0
EBYG PJPV JLLA KBAC RL19  0x07  405.972 -180.142 -714.805
EBYH PJYP JLLB KBAC RL20  0x07  408.611 -207.695 -704.545
EBYI PJRB JLLC KBAC RL21  0x07  384.713 -199.946 -720.073
EBYJ PJPB JLLD KBAC RL22  0x07  411.217 -235.255 -694.275
EBYK PJYT JLLE KBAC RL23  0x07  387.319 -227.505 -709.803
EBYL PJVV JLLF KBAC RL24  0x07  363.441 -219.747 -725.320
EBYM PJUR JLPO KBAD RL25  0x07  413.842 -262.841 -684.019
EBYN PIZG JLZG KFDD QO29  0x07  389.958 -255.059 -699.543
EBYO PJWC JLZH KFDD QO30  0x07  366.060 -247.309 -715.071
EBYP PJVU JLZI KFDD QO31  0x07  342.183 -239.551 -730.588
H201 14  7 T14  0  135.837  -29.237  0  0  0  0
EBYQ PPDI JLPP KBAD RL26  0x07  542.149 -240.462 -598.031
EBYR PPAZ JLPQ KBAD RL27  0x07  521.256 -235.414 -618.288
EBYS PNBH JLPR KBAD RL28  0x07  543.358 -266.539 -584.246
EBYT PNAE JLPS KBAD RL29  0x07  522.475 -261.503 -604.483
EBYU PPAI JLPT KBAD RL30  0x07  501.583 -256.455 -624.740
EBYV POSX JLPU KBAD RL31  0x07  544.584 -292.626 -570.477
EBYW PPDO JLPV KBAD RL32  0x07  523.702 -287.590 -590.713
EBYX PPCC JLSY KMPA RM01  0x07  502.791 -282.532 -610.954
EBYY PGQZ JLSZ KMPA RM02  0x07  481.894 -277.517 -631.196
EBYZ PHXZ JLTA KMPA RM03  0x07  545.821 -318.725 -556.687
EBZA PIIV JLTB KMPA RM04  0x07  524.910 -313.668 -576.928
EBZB PPFM JLTC KMPA RM05  0x07  504.003 -308.640 -597.189
EBZC PINO JLTD KMPA RM06  0x07  483.103 -303.594 -617.410
EBZD PJBY JLTE KMPA RM07  0x07  462.210 -298.546 -637.667
H202 14  7 T14  0  128.695  -38.837  0  0  0  0
EBZE POLQ JKTN KANC RK20  0x07  521.266 -447.710 -487.072
EBZF POAN JKTO KANC RK21  0x07  542.159 -427.358 -482.513
EBZG PNUR JKTP KANC RK22  0x07  501.587 -444.079 -508.777
EBZH POLS JKTQ KANC RK23  0x07  522.480 -423.727 -504.219
EBZI POUJ JKTR KANC RK24  0x07  543.362 -403.363 -499.680
EBZJ POPA JLIM KAND RK25  0x07  481.908 -440.449 -530.483
EBZK PMKD JLIN KAND RK26  0x07  502.790 -420.085 -525.944
EBZL PPCI JLIO KAND RK27  0x07  523.683 -399.732 -521.386
EBZM PPBV JLIP KAND RK28  0x07  544.583 -379.378 -516.862
EBZN PPCO JLIQ KAND RK29  0x07  462.214 -436.839 -552.193
EBZO PPGS JLIR KAND RK30  0x07  483.111 -416.454 -547.650
EBZP PPEC JLIS KAND RK31  0x07  504.011 -396.100 -543.126
EBZQ PPFE JLIT KAND RK32  0x07  524.904 -375.747 -538.568
EBZR PPFX JLGA KBAA RL01  0x07  545.819 -355.372 -534.040
H203 14  7 T14  0  138.125  -43.583  0  0  0  0
EBZS PDXR JLKM KDDB QN13  0x07  372.355 -384.535 -650.289
EBZT PEDO JLKN KDDB QN14  0x07  372.366 -409.654 -634.753
EBZU PECT JLKO KDDB QN15  0x07  394.421 -365.182 -647.067
EBZV PEEK JLKP KDDB QN16  0x07  394.431 -390.301 -631.531
EBZW PDVB JLKQ KDDC QN17  0x07  394.416 -415.427 -616.019
EBZX PNPS JLKR KDDC QN18  0x07  416.504 -345.839 -643.860
EBZY PEFI JLKS KDDC QN19  0x07  416.514 -370.957 -628.324
EBZZ PDZM JLHK KANB RK13  0x07  416.500 -396.084 -612.812
ECAA PDZP JLHL KANB RK14  0x07  416.510 -421.202 -597.276
ECAB PDZA JLHM KANB RK15  0x07  438.598 -326.507 -640.634
ECAC PCOD JLHN KANB RK16  0x07  438.598 -351.613 -625.117
ECAD PDUW JKTK KANC RK17  0x07  438.594 -376.752 -609.586
ECAE PMWH JKTL KANC RK18  0x07  438.593 -401.859 -594.069
ECAF PDVC JKTM KANC RK19  0x07  438.604 -426.977 -578.533
H204 10  7 T10  0  134.282  -37.066  0  0  0  0
ECAG PNCV JLGB KBAA RL02  0x07  526.009 -345.352 -558.798
ECAH PMHR JLGC KBAA RL03  0x07  505.131 -365.668 -563.572
ECAI PMMH JLGD KBAA RL04  0x07  505.120 -340.550 -579.108
ECAJ PMQD JLGE KBAA RL05  0x07  484.224 -385.963 -568.350
ECAK PNRS JLGF KBAA RL06  0x07  484.213 -360.844 -583.886
ECAL PNUM JLGG KBAA RL07  0x07  484.214 -335.738 -599.402
ECAM PNKY JLGH KBAA RL08  0x07  463.320 -406.287 -573.147
ECAN PMJN JMAX KFDB QO16  0x07  463.335 -381.160 -588.659
ECAO PMBD JLZS KFDC QO17  0x07  463.325 -356.042 -604.196
ECAP PMZK JLZT KFDC QO18  0x07  463.325 -330.935 -619.712
H205 10  7 T10  1  123.492  -32.675  0  0  0  0
ECAQ PJDH JLQE KBAB RL09  0x07  567.472 -422.442 -455.780
ECAR PJFA JLQF KBAB RL10  0x07  569.384 -398.414 -472.817
ECAS PITV JLQG KBAB RL11  0x07  586.602 -401.024 -448.972
ECAT PJJX JLQH KBAB RL12  0x07  571.292 -374.356 -489.835
ECAU PMJB JLQI KBAB RL13  0x07  588.510 -376.966 -465.990
ECAV PMOL JLQJ KBAB RL14  0x07  605.728 -379.576 -442.144
ECAW PPCK JLQK KBAB RL15  0x07  573.203 -350.328 -506.873
ECAX PPEH JLQL KBAB RL16  0x07  590.422 -352.938 -483.027
ECAY POSC JLKY KBAC RL17  0x07  607.640 -355.548 -459.182
ECAZ POYT JLKZ KBAC RL18  0x07  624.844 -358.117 -435.336
H206 10  7 T10  0  130.503  -22.601  0  0  0  0
ECBA PNRW JLMP KMRA RN04  0x07  567.462 -218.747 -581.681
ECBB PNSY JLMQ KMRA RN05  0x07  586.605 -222.230 -559.468
ECBC PNKM JLMR KMRA RN06  0x07  569.387 -244.726 -567.797
ECBD POGN JLMS KMRA RN07  0x07  605.716 -225.724 -537.244
ECBE PNVN JLMT KMRA RN08  0x07  588.497 -248.220 -545.573
ECBF PLBG JMAI KMRB RN09  0x07  571.279 -270.717 -553.902
ECBG POCY JMAJ KMRB RN10  0x07  624.841 -229.198 -515.016
ECBH PMBC JMAK KMRB RN11  0x07  607.640 -251.704 -523.360
ECBI POAT JMAL KMRB RN12  0x07  590.422 -274.200 -531.689
ECBJ PNUI JMAM KMRB RN13  0x07  573.204 -296.696 -540.018
H207 21  7 T21  0  123.492  -24.138  0  0  0  0
ECBK PJDZ JLJY KBOD SK31  0x07  676.703 -288.752 -411.021
ECBL PIVR JLJZ KBOD SK32  0x07  676.692 -263.633 -426.557
ECBM PJBV JLHO KLEA SL01  0x07  676.707 -238.507 -442.069
ECBN PJCK JLHP KLEA SL02  0x07  660.024 -311.486 -419.752
ECBO PKQI JLHQ KLEA SL03  0x07  660.024 -286.379 -435.269
ECBP PJAK JLHR KLEA SL04  0x07  660.013 -261.261 -450.805
ECBQ PJHH JLHS KLEA SL05  0x07  660.028 -236.134 -466.317
ECBR PMDY JLHT KLEA SL06  0x07  643.341 -334.252 -428.468
ECBS PGTB JLHU KLEA SL07  0x07  643.345 -309.113 -444.000
